FID,acq_date,b08_mean,b08_count,b08_std,b11_mean,b11_count,b11_std,b04_mean,b04_count,b04_std,red,green,blue,class
11634,2020-04-22,5086.658823529413,85,558.0516820438158,2122.341176470589,85,77.08924218400523,424.7058823529413,85,169.22680072622538,51.0,25.0,67.0,3.0
8092,2020-04-15,4134.585365853658,41,624.260561609083,2036.6341463414635,41,238.07884787372032,389.5609756097561,41,97.18051470857924,90.0,61.0,23.0,7.0
8890,2020-07-21,3968.946428571427,168,496.2954168894687,3063.5714285714284,168,530.9459028504089,749.797619047619,168,172.2208079788385,255.0,90.0,14.0,5.0
12482,2019-12-02,3065.800000000001,60,362.8267925001298,1393.7500000000007,60,101.25276727752157,336.55000000000007,60,60.62007974092916,64.0,21.0,39.0,3.0
3361,2020-11-23,4383.583919597993,1990,398.2123550079263,1535.4155778894476,1990,48.33206591714987,235.38643216080388,1990,68.04159787631941,51.0,0.0,0.0,3.0
11818,2020-11-08,3171.0085106382976,470,1482.867347143294,1356.8829787234054,470,361.9177378402305,360.2574468085108,470,99.01209084850322,85.0,46.0,18.0,3.0
13351,2020-04-27,4821.397727272732,352,442.56872667369737,1838.315340909091,352,147.37631346211677,314.1903409090909,352,57.59333431177959,103.0,38.0,10.0,7.0
11835,2020-11-21,4127.17543859649,171,729.3078617946892,1982.350877192982,171,210.68550506226958,273.1052631578948,171,103.16070003135763,125.0,103.0,38.0,4.0
13115,2020-09-24,3777.396449704142,169,157.16245836921013,2636.224852071006,169,138.25406770088574,623.0177514792903,169,50.863200441967535,35.0,2.0,0.0,3.0
4075,2020-03-28,3732.5187165775374,374,346.6719573738948,2191.48395721925,374,95.80517266427384,435.3556149732617,374,56.742816228916766,254.0,96.0,12.0,5.0
4390,2020-06-01,2141.78787878788,33,618.1578862624704,1758.212121212121,33,377.80581632431887,695.2121212121215,33,286.5953983379441,255.0,101.0,10.0,5.0
5798,2020-05-17,3485.961538461538,52,439.0615197208104,2419.7692307692296,52,219.60433362849705,911.4615384615383,52,286.3550149205279,185.0,61.0,11.0,5.0
9259,2020-03-01,5045.730956239874,617,719.2203834468837,2232.4116693679084,617,167.6682980628503,434.4294975688817,617,102.69913490531016,217.0,101.0,17.0,5.0
14137,2020-09-22,4317.6695652173885,115,583.0775537737001,1670.2434782608698,115,127.14755837935176,230.49565217391304,115,28.68809090681978,0.0,0.0,0.0,3.0
2688,2020-06-06,3299.752442996743,307,330.1172161880548,2148.6612377850165,307,316.2489441390298,1103.8599348534206,307,394.6801094739572,0.0,0.0,0.0,3.0
7067,2020-05-10,4949.917241379305,435,354.96308960023765,1381.5218390804596,435,78.84577114814961,220.60229885057475,435,42.177543266452005,116.0,22.0,6.0,7.0
439,2020-03-16,4817.422222222221,90,381.28089789042633,2126.333333333333,90,62.663538849346715,393.65555555555574,90,44.05924538187729,255.0,119.0,25.0,5.0
7797,2020-04-17,5006.261958997726,439,603.5686356061562,1707.0045558086565,439,183.95528784028642,247.4031890660591,439,109.03991179488293,211.0,86.0,25.0,5.0
12857,2020-09-22,2407.9682539682544,63,843.6902421993428,1853.1904761904761,63,602.375963865855,501.03174603174597,63,181.70908762173,211.0,98.0,24.0,5.0
2081,2019-12-09,1367.8333333333333,18,288.74948433872976,552.1111111111112,18,68.10708599990674,438.0555555555555,18,47.70679101026114,219.0,117.0,21.0,6.0
4549,2020-09-22,2960.1833910034584,289,559.6139954377928,2260.584775086503,289,349.19811996862063,465.57093425605535,289,106.81881719905294,128.0,55.0,18.0,7.0
11336,2020-09-22,4400.4459203036095,527,325.75001556434086,2452.037950664135,527,120.33357660965041,382.1062618595825,527,80.93885935142654,188.0,61.0,8.0,5.0
7643,2020-02-17,2188.933333333333,30,258.9979274758422,1025.7333333333333,30,118.48728531622805,248.20000000000005,30,73.88686598792269,183.0,74.0,16.0,7.0
11531,2020-06-24,3899.2857142857147,70,263.2781161806416,2765.614285714286,70,421.6619737216241,554.5142857142858,70,132.52899522583488,132.0,44.0,15.0,7.0
1409,2020-03-16,3921.133333333333,60,257.95134652709453,2139.45,60,40.52930515406343,543.0000000000001,60,47.43666607315052,158.0,68.0,21.0,7.0
3222,2019-10-13,3241.720279720281,143,688.6042875756198,2265.384615384615,143,260.9559598880306,437.7062937062937,143,124.48410906944927,177.0,63.0,10.0,7.0
9400,2020-12-01,1502.0987654320984,486,88.7357627233888,756.3415637860081,486,79.46186662966824,691.969135802469,486,134.82783628461058,48.0,0.0,12.0,3.0
8763,2020-03-11,2515.938461538462,65,312.2719106065195,1058.7384615384613,65,116.07234771402777,322.24615384615396,65,103.88515756131123,51.0,9.0,15.0,3.0
12861,2020-05-05,5824.251879699242,1064,805.8706401821927,1909.938909774436,1064,245.1759462471581,266.85620300751856,1064,133.6923392702386,255.0,112.0,32.0,5.0
10559,2020-11-18,3392.6756756756763,74,398.7860039350288,1835.0135135135129,74,135.470109248553,245.63513513513507,74,66.84403731039957,32.0,0.0,12.0,3.0
316,2020-05-27,5397.927927927924,111,481.92243268189065,1933.26126126126,111,92.85371796655674,405.5495495495495,111,35.869647523102515,158.0,66.0,7.0,7.0
11479,2020-05-07,4490.730434782607,115,350.7418034139782,2354.591304347827,115,132.89534833068038,439.27826086956526,115,69.76684828595819,202.0,94.0,21.0,7.0
12140,2019-12-04,4070.0520094562676,423,639.1069206763287,1528.1583924349884,423,185.08602065515214,288.15366430260036,423,51.74209218653266,227.0,106.0,32.0,5.0
9697,2020-04-15,3986.262626262626,99,438.34928263765937,1770.6868686868688,99,93.44567847583494,309.4747474747475,99,67.94315502673247,195.0,107.0,63.0,7.0
8868,2020-11-08,3231.65625,64,649.6332107672342,1996.03125,64,150.70732371266806,350.03124999999983,64,108.45831160931304,167.0,84.0,22.0,7.0
2379,2019-10-30,3309.485714285714,35,672.5780676938974,1661.5714285714291,35,196.69523839361923,331.3142857142857,35,130.4789303316984,119.0,9.0,14.0,2.0
6305,2020-04-15,4042.990196078433,102,221.5495159591724,1458.2549019607845,102,165.83056402796163,239.69607843137257,102,45.41770693552149,188.0,92.0,21.0,7.0
10539,2020-04-22,5164.629179331311,658,531.3991318404518,1738.0212765957458,658,234.21592277462398,252.54103343465047,658,129.23372919320653,161.0,79.0,21.0,7.0
14457,2019-12-04,2025.6065573770486,122,849.0329993623521,1199.3770491803282,122,356.4183243721421,381.46721311475403,122,131.65175603291152,139.0,88.0,31.0,7.0
10620,2020-04-05,4004.4115456238374,1074,289.9807206639585,2387.931098696461,1074,154.36759392848342,384.8985102420865,1074,91.2868543845512,29.0,0.0,11.0,3.0
13028,2020-04-15,4502.515151515151,33,375.08133461391725,1665.3636363636365,33,89.7753509397966,253.5454545454546,33,59.71918185824536,195.0,76.0,6.0,5.0
9930,2020-05-20,3668.116438356165,146,688.9494101869043,2622.095890410959,146,273.56265949988483,672.2739726027397,146,198.8704836041216,255.0,104.0,18.0,5.0
1612,2020-05-25,4009.2857142857147,126,295.74166719332214,3405.150793650793,126,285.52864843893525,1010.2936507936508,126,130.29572932128312,58.0,42.0,55.0,3.0
7366,2020-02-07,3861.075129533679,772,642.7346080999528,1755.0233160621756,772,138.12761059882894,297.4702072538861,772,66.7250034783944,16.0,0.0,0.0,3.0
2554,2020-03-23,4497.700787401574,127,279.7783792706496,1915.0,127,132.58761703294988,307.57480314960617,127,51.81737155627083,210.0,85.0,12.0,5.0
8940,2020-03-31,4016.492385786805,197,502.8591073347325,1819.05076142132,197,123.86726545358096,325.46192893401025,197,49.47030466046272,144.0,57.0,11.0,7.0
9804,2020-09-17,3835.7142857142853,7,367.16105198568937,1841.7142857142856,7,119.67137542135168,435.0,7,68.5808525270234,95.0,18.0,14.0,3.0
2303,2020-12-18,3491.0135746606347,221,445.9463326826137,1736.425339366516,221,170.47999106932727,558.9502262443441,221,51.973177194355316,192.0,61.0,29.0,5.0
567,2019-10-13,4313.5,8,482.32265430637085,2183.2500000000005,8,148.89089965474736,455.375,8,23.518609652783475,56.0,20.0,58.0,3.0
7878,2020-09-24,2737.9891891891893,185,398.28662921685685,2142.1837837837843,185,420.41667834573053,536.7675675675673,185,120.83507007409729,35.0,5.0,34.0,3.0
8945,2020-10-17,4663.77055837563,985,421.18167119257316,2294.7208121827416,985,135.42338090928237,460.8274111675126,985,33.79091407287712,73.0,13.0,31.0,3.0
5457,2020-04-05,3178.046153846153,65,298.26972015532954,2393.846153846154,65,129.55346757821067,488.4153846153846,65,57.551035043823354,44.0,23.0,47.0,3.0
5675,2019-10-30,3150.1740740740747,270,986.2708835968564,1780.940740740739,270,485.63358780607126,566.9185185185189,270,218.9089387110795,185.0,84.0,34.0,7.0
7784,2020-03-21,3541.1875,80,228.56952484938458,1832.9875,80,68.14810634738271,391.3249999999999,80,34.623024094789216,53.0,11.0,44.0,3.0
3521,2020-07-29,4559.1862567811895,553,636.1105714308983,2475.1609403254997,553,470.6085227234888,406.5515370705246,553,152.3355657868883,147.0,57.0,42.0,7.0
5445,2020-04-07,3243.3486590038306,261,502.592407393256,2513.620689655173,261,311.76891990133566,562.5440613026815,261,130.32776348786967,164.0,103.0,22.0,4.0
7331,2020-01-06,3004.128205128205,78,887.8179051475772,1822.8589743589746,78,272.62779557193903,385.35897435897436,78,139.4411829046337,142.0,73.0,20.0,7.0
7935,2020-12-18,4955.137096774192,496,639.7581466593521,1946.100806451612,496,168.3479979191575,382.2721774193549,496,50.9342665321536,16.0,0.0,73.0,3.0
4709,2019-12-12,1015.8867235079167,821,431.62268762179434,984.6991473812427,821,170.40988137430247,588.236297198539,821,47.45254572244612,216.0,79.0,13.0,5.0
6324,2020-11-23,1454.6176470588236,68,223.1008760134372,1083.2205882352941,68,154.1892465410689,481.38235294117635,68,54.91405208841447,208.0,81.0,14.0,5.0
1277,2019-12-12,2452.666666666667,6,256.17077637128455,1321.0,6,128.37756813400074,563.8333333333334,6,17.221111075266506,40.0,89.0,55.0,4.0
4293,2020-12-16,1000.8076923076924,26,91.18948151218723,596.1153846153848,26,41.154661386605476,704.6538461538463,26,71.63682980573184,231.0,80.0,11.0,5.0
760,2020-05-30,3772.1249999999986,120,231.5155969662854,2452.1999999999994,120,118.5620144080904,497.8083333333333,120,78.70637869714909,249.0,88.0,10.0,5.0
14475,2020-07-31,3642.226562499998,512,82.74429191740029,2654.6738281249977,512,63.29845017930029,570.0273437499998,512,88.73383777961384,148.0,55.0,17.0,7.0
683,2020-03-26,2994.585365853657,41,208.31430287065712,1833.8536585365855,41,86.04404714319584,476.07317073170753,41,106.65725250631168,174.0,84.0,26.0,7.0
13868,2019-11-19,2431.0,8,340.45347909600133,1340.6249999999998,8,77.4134309129512,519.25,8,28.599450544172548,110.0,105.0,42.0,4.0
13424,2020-08-08,2553.688888888889,90,579.8169343881273,2872.2999999999993,90,689.5541378229586,972.5555555555553,90,401.3529957730227,154.0,45.0,15.0,5.0
3630,2020-05-07,4057.26712328767,146,450.62935746377997,1835.123287671233,146,148.4663152512687,316.53424657534237,146,50.86102286299222,51.0,36.0,52.0,3.0
12264,2020-03-31,3538.278688524587,610,280.9507802523171,2135.9295081967234,610,122.06835394926279,560.2344262295088,610,59.58680214803052,162.0,119.0,46.0,4.0
5140,2020-11-18,3521.355555555556,90,1191.6372205575935,1667.3000000000006,90,469.3732241995762,216.41111111111115,90,160.1203125212339,255.0,110.0,21.0,5.0
1828,2020-08-05,3433.230769230769,26,249.1660181794153,2320.0769230769233,26,198.69593313944247,573.4230769230769,26,93.84931457476848,24.0,0.0,27.0,3.0
1534,2020-03-31,4629.094339622643,265,638.0551849931365,1818.4075471698113,265,169.00033603276674,301.9245283018868,265,58.45084993569112,115.0,54.0,18.0,7.0
6741,2020-09-07,3174.6488888888894,225,390.0841327648702,2013.3511111111106,225,141.35169004217042,345.84000000000015,225,54.79557137996771,164.0,77.0,26.0,7.0
7693,2020-07-19,4338.857142857141,35,505.18512290383364,2723.942857142857,35,205.5188474049411,509.20000000000016,35,75.58547946452647,180.0,71.0,8.0,7.0
12963,2020-07-31,3826.890909090907,220,367.5725218526094,1913.6727272727273,220,80.25332142555825,332.0090909090909,220,61.40002758385077,211.0,113.0,49.0,5.0
2889,2020-09-14,4609.765957446811,282,300.37109049347646,2030.904255319149,282,79.23384047545423,318.04609929078026,282,53.05158976789608,158.0,93.0,40.0,7.0
13129,2020-03-21,3824.4242424242425,33,783.8074951121222,1877.575757575757,33,76.43462496761136,373.5151515151514,33,55.121525520957576,23.0,0.0,0.0,3.0
6798,2020-04-27,4985.350649350655,385,405.97908166021415,2082.672727272728,385,174.45134800846236,393.60259740259767,385,111.83630845601648,228.0,71.0,11.0,5.0
76,2020-06-06,3626.0312500000014,64,188.5027024984161,2213.25,64,149.1124003445319,727.171875,64,94.14031315811485,130.0,61.0,26.0,7.0
14066,2020-06-01,2165.277777777778,18,223.96134266104042,2986.9999999999995,18,264.1031438439069,1006.3888888888887,18,142.2529391359295,181.0,69.0,7.0,7.0
2381,2020-08-10,3723.7915492957727,710,342.5869581667078,2755.8746478873218,710,180.3340727002929,555.5323943661973,710,96.29776308302729,194.0,72.0,11.0,7.0
4461,2020-11-23,2357.04347826087,69,418.90141458422517,1451.3478260869565,69,219.20503604180024,533.0000000000003,69,124.8932485341453,176.0,78.0,26.0,7.0
1326,2020-06-24,3356.0959999999995,125,215.68284003107655,2443.7200000000016,125,289.77598689443715,539.2239999999998,125,120.33044985077689,0.0,0.0,0.0,3.0
6885,2020-04-12,3990.698630136985,146,373.98377928798516,2669.383561643837,146,267.4871897744529,713.6506849315073,146,102.24639560063105,80.0,62.0,19.0,3.0
13828,2020-02-17,4241.629268292679,410,410.40879986222666,2162.7000000000007,410,131.45123855391896,451.45853658536583,410,71.57883808377214,114.0,76.0,23.0,7.0
5453,2020-12-16,4162.534883720934,516,277.04436002477956,1679.9573643410865,516,80.8036943067725,540.5038759689913,516,59.62512326824571,100.0,58.0,13.0,7.0
3615,2020-04-15,3994.359066427289,557,303.95091480237215,2061.4829443447056,557,166.80297411200522,474.67324955116754,557,90.02677990283371,88.0,85.0,30.0,4.0
7623,2020-07-31,3239.7857142857147,28,395.9077106396333,2561.3214285714284,28,206.62061378847957,671.642857142857,28,160.97094614446885,93.0,77.0,27.0,4.0
8605,2020-08-21,3017.547619047619,84,599.7185967564018,1872.04761904762,84,171.7927376027809,426.71428571428567,84,203.85339472387383,80.0,44.0,12.0,3.0
9342,2020-08-08,3079.9999999999995,16,269.97283813993846,2945.1250000000014,16,289.27769242258086,800.6875,16,277.84881230626127,74.0,0.0,9.0,3.0
12917,2019-12-12,4062.781294964032,695,767.5348491152615,1791.7640287769773,695,439.86298839538046,549.7079136690649,695,296.0741974789222,172.0,62.0,9.0,7.0
7130,2020-05-27,3832.639498432603,319,294.37257412543016,2466.454545454544,319,218.01991348455934,587.7523510971785,319,146.0707745634351,162.0,65.0,27.0,7.0
10653,2020-09-12,4532.84375,64,603.4429055658686,1870.640625,64,293.35478099012107,326.65625,64,36.13344699946978,0.0,0.0,0.0,3.0
10918,2020-05-10,4899.829787234041,188,129.24913870753318,1693.1489361702127,188,39.791154647321264,1250.63829787234,188,21.86338284407811,172.0,60.0,18.0,7.0
14145,2020-03-11,2032.2823529411764,85,224.3074320873829,953.1529411764702,85,211.68988469672612,344.52941176470597,85,170.29012975306733,60.0,25.0,27.0,3.0
8217,2019-12-27,2570.530612244901,392,965.6534059067293,1137.5510204081634,392,358.049014988878,237.22193877551015,392,79.93670276165669,163.0,75.0,23.0,7.0
8360,2020-03-28,4213.024390243902,123,671.7385257235312,2268.219512195121,123,184.6956085370597,508.520325203252,123,76.05081881555473,171.0,97.0,31.0,7.0
7588,2020-11-03,4024.07258064516,248,363.14753525604914,1997.754032258064,248,82.60549618439079,307.6653225806451,248,63.849684998357255,41.0,0.0,4.0,3.0
12868,2020-04-20,5575.013123359578,381,119.31255872467672,1752.716535433071,381,38.54940049457984,240.96062992126,381,24.85401637821281,97.0,85.0,62.0,2.0
9271,2020-07-31,3930.439024390246,533,252.50996879112702,2286.135084427769,533,149.75573014204906,321.09193245778647,533,62.947204505785436,24.0,26.0,29.0,3.0
4795,2020-06-26,4916.9682539682535,252,404.1270151901512,2509.3015873015884,252,123.32367736919323,392.059523809524,252,68.11930321640607,128.0,52.0,20.0,7.0
13158,2019-11-19,2882.372623574141,526,158.40985398509756,1498.174904942965,526,58.84513830701661,373.3403041825093,526,50.10887357119459,255.0,100.0,14.0,5.0
9957,2020-08-10,3448.597014925374,67,167.83795031729744,2277.119402985075,67,152.05835426792058,533.3432835820895,67,70.21321472762843,168.0,68.0,4.0,7.0
9051,2020-11-23,4351.279999999998,75,398.1968330334103,1663.9066666666665,75,74.66523003765927,343.4266666666666,75,38.00290647964837,108.0,65.0,17.0,7.0
5109,2020-04-15,3484.113300492609,406,227.4867451744552,1836.948275862069,406,84.47323944424764,269.43349753694616,406,41.90529311666744,150.0,77.0,10.0,7.0
6281,2020-03-21,3453.7500000000014,40,341.8346241333816,2201.625,40,214.44008038825942,603.7,40,87.07856753000083,163.0,70.0,9.0,7.0
728,2020-02-07,2907.636363636363,22,588.0701728012807,1721.2727272727268,22,122.39210284910887,382.7272727272728,22,94.9782841436634,162.0,77.0,15.0,7.0
11016,2019-12-09,2763.4626865671635,67,867.9756023724893,1481.1492537313434,67,362.86892423253477,577.522388059701,67,210.70296183856567,180.0,92.0,33.0,7.0
12395,2019-11-10,3470.0630252100823,238,563.7587091008098,2137.487394957984,238,328.04987954445977,646.2647058823526,238,93.32915128204607,181.0,69.0,28.0,5.0
1230,2020-04-10,2903.983050847458,59,331.4054965688547,1891.0677966101694,59,117.59381645817645,424.30508474576266,59,45.61202739042754,149.0,66.0,48.0,7.0
9781,2020-08-10,3442.294871794871,78,150.4269343261459,3159.9487179487182,78,382.0553402980817,1089.9230769230762,78,144.81620857395168,57.0,0.0,2.0,3.0
2988,2020-02-25,2985.0886075949365,158,533.8129444052562,1084.2594936708863,158,131.09889204445395,470.74050632911406,158,131.2720314723428,158.0,95.0,82.0,2.0
3362,2020-08-18,2731.2773375594234,1262,226.6170282733688,2029.338351822504,1262,82.55404844685532,591.5895404120457,1262,50.6990888143816,231.0,85.0,34.0,5.0
8052,2020-03-16,4311.267326732673,101,330.32865122750445,2088.29702970297,101,143.60505176033737,402.27722772277224,101,135.9673577600066,213.0,97.0,17.0,5.0
7374,2020-08-10,3246.720379146917,422,324.3776317692927,3505.15402843602,422,472.20183440814,1076.035545023696,422,185.9408282429104,159.0,96.0,20.0,7.0
11058,2020-10-12,4043.575342465752,146,292.5844136517718,1797.2739726027396,146,117.71447164705003,717.5410958904106,146,77.04231946881916,255.0,107.0,14.0,5.0
9181,2020-12-18,2835.8871794871784,195,593.4992835522672,1532.7179487179494,195,222.7531050517672,447.3897435897435,195,79.70138790805336,165.0,92.0,24.0,7.0
4988,2020-01-06,3419.2749999999987,160,444.01783280523387,2085.0875,160,122.33516120341947,438.40624999999983,160,60.10988856111933,124.0,50.0,10.0,7.0
7738,2020-03-23,4273.891213389121,239,336.9420141342687,1799.0878661087866,239,85.22646930758944,296.81589958159014,239,62.56021971411982,139.0,56.0,10.0,7.0
11326,2019-10-10,1254.7195876288656,485,413.6389856658092,483.40000000000015,485,60.7619729384416,473.69484536082473,485,73.08439078116561,188.0,65.0,18.0,7.0
6815,2020-11-23,3157.897435897435,234,417.3690205402192,1685.9487179487176,234,119.20860974709116,413.43162393162413,234,113.7587124613795,252.0,82.0,11.0,5.0
8126,2020-07-21,3024.5577889447222,199,260.64623539849856,3427.8492462311565,199,324.6651381130942,1054.4371859296484,199,123.68530784979906,134.0,51.0,29.0,7.0
3636,2020-02-25,4972.775,160,389.1544122887134,2692.0437500000007,160,213.74749538787879,1110.0312500000002,160,358.79133968420985,147.0,61.0,48.0,2.0
5033,2020-09-12,2663.737179487178,156,160.0316143032669,2447.3782051282033,156,132.15271434600078,567.4230769230768,156,58.32224590364864,171.0,89.0,17.0,7.0
4647,2020-03-26,4615.044943820221,356,522.297188297946,2033.0589887640451,356,134.7019637783174,404.68820224719116,356,115.52677136782835,178.0,84.0,11.0,7.0
11999,2020-01-26,2459.130434782609,23,357.58118014691007,1599.8695652173913,23,185.66252481997986,693.4347826086956,23,61.496360636557206,119.0,64.0,30.0,7.0
2405,2020-03-23,4570.719999999998,100,729.8708627994655,1950.7500000000007,100,163.10047563240005,336.8300000000001,100,74.17588366289758,197.0,99.0,24.0,7.0
2314,2019-10-05,3563.142857142857,28,175.6127292875738,1594.107142857143,28,107.81614641866692,446.96428571428567,28,31.41771397353333,163.0,84.0,33.0,7.0
14481,2020-08-08,2629.6903225806445,155,129.76064717428795,3156.535483870969,155,161.17157420004787,933.3741935483873,155,112.25736596241444,168.0,61.0,14.0,7.0
6228,2019-12-12,2765.2253521126772,71,757.4567634465652,1291.5492957746476,71,304.56844357373194,325.90140845070414,71,76.3400578108201,130.0,26.0,14.0,5.0
11378,2020-03-28,3707.5986622073574,299,202.96559565192038,1962.3344481605347,299,85.36130387127352,473.190635451505,299,66.88490900756726,0.0,0.0,0.0,3.0
3766,2020-11-18,4142.149253731346,201,352.7418285544551,2069.139303482586,201,51.539310215722246,238.4029850746268,201,77.38043545396198,0.0,0.0,0.0,3.0
793,2020-09-07,2370.303030303031,33,167.13476688896972,2339.848484848485,33,187.7373699500383,548.8181818181819,33,119.55449974422086,0.0,0.0,0.0,3.0
13480,2020-02-07,3341.023923444975,418,502.98955121844216,1697.4497607655499,418,162.89364381885886,351.55741626794264,418,52.06141738254031,0.0,0.0,0.0,3.0
10024,2020-04-02,2550.705357142857,112,177.91776814948707,976.0178571428572,112,150.66979480186805,818.0357142857142,112,157.77306821932913,155.0,72.0,8.0,7.0
11982,2020-03-26,4574.4000000000015,10,152.55104792239948,2816.0,10,799.7263420834793,838.7,10,838.5616057670818,114.0,69.0,19.0,7.0
4431,2020-07-11,3036.857142857143,7,290.71086929079473,1902.857142857143,7,147.08549506033168,1026.4285714285716,7,138.88707300400222,50.0,0.0,20.0,3.0
11484,2020-05-30,5021.606060606061,297,647.9341102144266,2218.683501683503,297,247.24257872308826,510.5959595959597,297,161.64980830226963,107.0,59.0,24.0,7.0
10763,2020-04-07,4034.833333333334,12,207.16345471558685,2051.2500000000005,12,53.25773524697012,519.0833333333334,12,39.20681372445665,181.0,67.0,22.0,7.0
4090,2020-07-21,4871.873517786558,253,446.9789773143572,2706.545454545455,253,327.3373625447436,468.33596837944674,253,65.32459983803186,172.0,60.0,42.0,7.0
14312,2020-04-22,3404.805970149253,201,685.1089089803014,1927.805970149254,201,358.3452066990419,458.6218905472637,201,104.84310334212722,216.0,72.0,29.0,5.0
5727,2020-09-12,3759.666666666667,18,430.8040362474092,2242.3888888888887,18,225.05584637357933,436.33333333333326,18,75.67189236511565,150.0,63.0,47.0,7.0
2375,2020-09-22,3310.1538461538453,52,185.3224412741721,2485.5000000000023,52,141.4168500928945,641.6346153846152,52,87.96189657385055,153.0,75.0,33.0,7.0
12099,2020-06-19,5646.459259259259,135,401.9174891739904,2038.5703703703714,135,105.67646631792702,405.83703703703696,135,40.812861487490956,136.0,52.0,9.0,7.0
8559,2020-10-19,2577.838150289014,1211,232.87462713838158,1199.2592898431053,1211,84.12821080773186,489.8447563996698,1211,78.36279694869512,112.0,68.0,19.0,7.0
11611,2019-12-04,2939.4462365591394,186,920.7868021055176,1424.3763440860214,186,433.5349835063595,361.85483870967767,186,143.05914635156574,193.0,65.0,11.0,5.0
6779,2020-06-24,4778.905511811026,127,704.7984450493503,2045.1417322834643,127,169.66557789946518,265.16535433070874,127,87.66103220889545,57.0,10.0,23.0,3.0
681,2020-09-22,2265.684210526316,19,329.5257623770492,2374.052631578948,19,206.71275660367482,782.8421052631578,19,150.68224962110563,163.0,71.0,16.0,7.0
718,2020-12-28,3849.212719298247,456,338.9124765171132,1690.6271929824572,456,89.17828325310741,342.3859649122806,456,46.56853793775692,157.0,67.0,14.0,7.0
6050,2020-01-18,2289.703422053233,263,263.62775099582177,1595.3117870722442,263,41.66590279778507,434.46387832699617,263,64.96333102041167,147.0,60.0,11.0,7.0
752,2020-05-30,2989.190476190476,84,513.7472182363167,2777.833333333332,84,376.58410261903197,1419.380952380952,84,313.899220446105,144.0,91.0,46.0,7.0
13837,2020-04-25,5417.912568306009,183,536.7235490807841,2459.032786885245,183,127.58035182527507,564.5519125683056,183,124.43554439090326,100.0,68.0,37.0,7.0
10912,2020-04-30,5428.7957746478805,284,592.6867380429983,2134.1021126760565,284,204.55035613119992,724.637323943662,284,341.59820613169126,96.0,77.0,35.0,4.0
13175,2020-05-25,5062.157894736843,190,593.8035200636563,2596.51052631579,190,209.57961802314358,843.7789473684213,190,241.00899800750008,210.0,88.0,48.0,5.0
6832,2020-03-16,3757.067750677508,369,601.2340373598128,2135.5880758807602,369,309.022351219262,397.1869918699186,369,47.42288068999429,92.0,23.0,10.0,3.0
3824,2020-04-20,3794.0813953488373,344,437.61891418812104,2199.8372093023268,344,195.34273448877946,363.9709302325583,344,69.9713333492891,164.0,93.0,27.0,7.0
9205,2020-11-23,4301.0030030030075,333,309.7399462909236,1590.7807807807806,333,81.69276480986609,228.42042042042047,333,91.42982596355705,177.0,89.0,23.0,7.0
13069,2020-10-17,4571.516666666666,120,821.4988554269487,2081.6916666666666,120,306.3605223880373,364.40833333333336,120,72.03436339556225,186.0,77.0,9.0,7.0
6925,2020-09-24,3126.512635379062,277,311.95848853918517,2475.018050541515,277,146.576745859023,686.8194945848377,277,68.58219903430701,147.0,84.0,11.0,7.0
10714,2020-03-23,3841.226519337017,181,303.11358077191653,2124.0607734806613,181,100.49218685747849,410.2375690607737,181,67.96391136030243,191.0,46.0,4.0,5.0
1974,2020-11-18,4276.745762711866,236,675.0173291574224,1941.516949152541,236,216.93461052450573,246.97881355932216,236,62.33270013942497,238.0,77.0,8.0,5.0
1478,2020-08-28,3921.0945945945937,148,435.6230246008803,2046.554054054054,148,114.0365906060782,349.2702702702703,148,73.9036506968432,0.0,0.0,0.0,3.0
180,2020-07-31,3303.4299065420555,107,331.25188820108417,3059.4485981308403,107,357.4554262658269,905.2523364485983,107,340.252988382145,28.0,0.0,4.0,3.0
4506,2019-11-29,4164.316636851525,559,824.715305451099,1800.9016100178897,559,203.0658013865056,436.95885509838996,559,75.69877644768177,44.0,0.0,2.0,3.0
3532,2020-06-01,4191.500000000003,148,192.1837095887494,2526.824324324324,148,96.93091138111204,573.2432432432432,148,81.34127497931267,69.0,4.0,10.0,3.0
12627,2020-04-25,3275.9999999999995,100,442.48727653909964,3773.490000000001,100,576.407412295761,1557.4299999999994,100,433.1495473898597,48.0,0.0,2.0,3.0
7956,2020-08-05,3479.8392857142853,168,998.294439725831,2692.1726190476197,168,369.80765346752816,530.446428571429,168,174.73784500841975,145.0,91.0,27.0,7.0
225,2020-05-07,5607.658536585367,123,646.9171131601635,1722.60162601626,123,76.27256342722872,215.93495934959344,123,37.421774111635436,149.0,90.0,24.0,7.0
3896,2019-12-02,1014.3333333333336,3,83.03212229814032,776.6666666666665,3,51.38417395787671,685.3333333333334,3,47.87831798772103,133.0,61.0,17.0,7.0
8042,2020-03-26,2486.88,25,464.711229331363,1716.76,25,176.9089407953519,427.0,25,52.682223440802744,167.0,90.0,23.0,7.0
5951,2020-03-03,5127.779047619048,525,800.8982437790736,2393.112380952381,525,345.4218860048572,725.0190476190486,525,266.02462080254355,165.0,80.0,34.0,7.0
11118,2020-08-13,4772.622950819673,61,517.773121612624,2138.754098360655,61,232.28500136238569,332.13114754098365,61,92.87921823706242,217.0,94.0,17.0,5.0
8701,2020-03-23,4744.850515463918,194,329.5577399538107,1753.113402061856,194,89.36063932685842,266.51546391752566,194,57.01597147424169,193.0,92.0,15.0,5.0
